selection file, result

0



1



2



3

[40.0, 19.0, 0.0, 0.0, 0.0, 1.0, 0.0]
[40.0, 19.0, 0.0, 0.0, 1.0, 0.0, 0.0]
[40.0, 19.0, 0.0, 1.0, 0.0, 0.0, 0.0]
[40.0, 19.0, 1.0, 0.0, 0.0, 0.0, 0.0]
[40.0, 18.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[36.0, 19.0, 0.0, 0.0, 0.0, 0.0, 0.0]

4

[45.0, 18.0, 1.0, 1.0, 0.0, 1.0, 0.0]
[42.0, 19.0, 1.0, 1.0, 1.0, 1.0, 0.0]
[40.0, 19.0, 0.0, 0.0, 0.0, 1.0, 0.0]
[40.0, 19.0, 0.0, 0.0, 1.0, 0.0, 0.0]
[40.0, 19.0, 0.0, 1.0, 0.0, 0.0, 0.0]
[36.0, 19.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[40.0, 19.0, 1.0, 0.0, 0.0, 0.0, 0.0]
[40.0, 18.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[45.0, 17.0, 1.0, 0.0, 1.0, 1.0, 0.0]
[43.0, 18.0, 1.0, 0.0, 1.0, 1.0, 0.0]
[42.0, 18.0, 1.0, 0.0, 0.0, 1.0, 0.0]
[41.0, 18.0, 1.0, 0.0, 1.0, 0.0, 0.0]
[45.0, 16.0, 1.0, 0.0, 0.0, 0.0, 0.0]
[44.0, 17.0, 1.0, 0.0, 0.0, 1.0, 0.0]
[42.0, 17.0, 1.0, 0.0, 0.0, 0.0, 0.0]
[44.0, 17.0, 1.0, 0.0, 1.0, 0.0, 0.0]
[45.0, 18.0, 1.0, 1.0, 1.0, 0.0, 0.0]
[45.0, 17.0, 1.0, 1.0, 0.0, 0.0, 0.0]
[44.0, 18.0, 1.0, 1.0, 0.0, 0.0, 0.0]

5

[48.0, 16.0, 1.0, 1.0, 1.0, 1.0, 0.0]
[50.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
[45.0, 18.0, 1.0, 1.0, 0.0, 1.0, 0.0]
[40.0, 18.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[43.0, 18.0, 1.0, 0.0, 1.0, 1.0, 0.0]
[42.0, 18.0, 1.0, 0.0, 0.0, 1.0, 0.0]
[41.0, 18.0, 1.0, 0.0, 1.0, 0.0, 0.0]
[45.0, 18.0, 1.0, 1.0, 1.0, 0.0, 0.0]
[44.0, 18.0, 1.0, 1.0, 0.0, 0.0, 0.0]
[42.0, 19.0, 1.0, 1.0, 1.0, 1.0, 0.0]
[40.0, 19.0, 0.0, 0.0, 0.0, 1.0, 0.0]
[40.0, 19.0, 0.0, 0.0, 1.0, 0.0, 0.0]
