selection file, running time ps, running time lt

Q1Crelax1,3.02,2.77,0.25
Q1Crelax1,64.25,2.64,61.61


=================================== provenance search ===================================
[40.0, 19.0, 0.0, 0.0, 0.0, 1.0, 0.0]
[40.0, 19.0, 0.0, 0.0, 1.0, 0.0, 0.0]
[40.0, 19.0, 0.0, 1.0, 0.0, 0.0, 0.0]
[40.0, 19.0, 1.0, 0.0, 0.0, 0.0, 0.0]
[40.0, 18.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[36.0, 19.0, 0.0, 0.0, 0.0, 0.0, 0.0]


=================================== baseline ===================================
[40, 19, 0, 0, 0, 1, 0]
[40, 19, 0, 0, 1, 0, 0]
[40, 19, 0, 1, 0, 0, 0]
[40, 19, 1, 0, 0, 0, 0]
[40, 18.0, 0, 0, 0, 0, 0]
[36.0, 19, 0, 0, 0, 0, 0]
