selection file, running time ps, running time lt

Q12Crefine1,138.42,110.32,28.10


=================================== provenance search ===================================
[1, 0, 0, 0, 0, 0, 1, 19940618, 19950704]
[1, 0, 0, 0, 0, 0, 0, 19940101, 19950702]
[1, 0, 0, 0, 0, 1, 1.0, 19940616, 19950220]
[1, 0, 0, 0, 1, 0.0, 1.0, 19940616, 19950220]
[1, 0, 0, 1, 0.0, 0.0, 1.0, 19940616, 19950218]
[1, 0, 1, 0.0, 0.0, 0.0, 1.0, 19940616, 19950219]
[1, 1, 0.0, 0.0, 0.0, 0.0, 1.0, 19940616, 19950221]
[0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 19940616, 19950702]
[1, 1, 1.0, 0.0, 0.0, 0.0, 1.0, 19940616, 19950101]
[1, 0, 1, 1.0, 0.0, 0.0, 1.0, 19940616, 19950101]
[1, 1, 0.0, 1.0, 0.0, 0.0, 1.0, 19940616, 19950216]
[1, 0, 0, 1, 1.0, 0.0, 1.0, 19940616, 19950101]
[1, 0, 0, 0, 1, 1.0, 1.0, 19940616, 19950101]
[1, 0, 0, 0, 0, 0, 0, 19940101, 19950120]


=================================== baseline ===================================

