selection file, running time ps, running time lt

Q1Crelax1,3.02,2.78,0.24
Q1Crelax1,72.95,2.44,70.51


=================================== provenance search ===================================
[40.0, 19.0, 0.0, 0.0, 0.0, 1.0, 0.0]
[40.0, 19.0, 0.0, 0.0, 1.0, 0.0, 0.0]
[40.0, 19.0, 0.0, 1.0, 0.0, 0.0, 0.0]
[40.0, 19.0, 1.0, 0.0, 0.0, 0.0, 0.0]
[40.0, 18.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[36.0, 19.0, 0.0, 0.0, 0.0, 0.0, 0.0]


=================================== baseline ===================================
[40, 19, 0, 0, 0, 1, 0]
[40, 19, 0, 0, 1, 0, 0]
[40, 19, 0, 1, 0, 0, 0]
[40, 19, 1, 0, 0, 0, 0]
[40, 18.0, 0, 0, 0, 0, 0]
[36.0, 19, 0, 0, 0, 0, 0]
