selection file, result

1

[19950328, 19950328.0, 0.0, 0.0, 0.0, 1.0]
[19950328, 19950328.0, 0.0, 0.0, 1.0, 0.0]
[19950328, 19950328.0, 0.0, 1.0, 0.0, 0.0]
[19950328, 19950328.0, 1.0, 0.0, 0.0, 0.0]
[19950407, 19950321.0, 0.0, 0.0, 0.0, 0.0]
[19950329, 19950315.0, 0.0, 0.0, 0.0, 0.0]
[19950328, 19950311.0, 0.0, 0.0, 0.0, 0.0]
[19950408.0, 19950323.0, 0.0, 0.0, 0.0, 0.0]
[19950409.0, 19950325.0, 0.0, 0.0, 0.0, 0.0]
[19950410.0, 19950328.0, 0.0, 0.0, 0.0, 0.0]

2

[19950328, 19950328.0, 0.0, 0.0, 0.0, 1.0]
[19950328, 19950328.0, 0.0, 0.0, 1.0, 0.0]
[19950328, 19950328.0, 0.0, 1.0, 0.0, 0.0]
[19950328, 19950328.0, 1.0, 0.0, 0.0, 0.0]
[19950407, 19950321.0, 0.0, 0.0, 0.0, 0.0]
[19950329, 19950315.0, 0.0, 0.0, 0.0, 0.0]
[19950328, 19950311.0, 0.0, 0.0, 0.0, 0.0]
[19950408.0, 19950323.0, 0.0, 0.0, 0.0, 0.0]
[19950409.0, 19950325.0, 0.0, 0.0, 0.0, 0.0]
[19950410.0, 19950326.0, 0.0, 0.0, 0.0, 0.0]
[19950411.0, 19950327.0, 0.0, 0.0, 0.0, 0.0]
[19950412.0, 19950328.0, 0.0, 0.0, 0.0, 0.0]

3

[19950328, 19950328.0, 0.0, 0.0, 0.0, 1.0]
[19950328, 19950328.0, 0.0, 0.0, 1.0, 0.0]
[19950328, 19950328.0, 0.0, 1.0, 0.0, 0.0]
[19950328, 19950328.0, 1.0, 0.0, 0.0, 0.0]
[19950407, 19950319.0, 0.0, 0.0, 0.0, 0.0]
[19950402, 19950315.0, 0.0, 0.0, 0.0, 0.0]
[19950401, 19950314.0, 0.0, 0.0, 0.0, 0.0]
[19950331, 19950313.0, 0.0, 0.0, 0.0, 0.0]
[19950329, 19950311.0, 0.0, 0.0, 0.0, 0.0]
[19950328, 19950309.0, 0.0, 0.0, 0.0, 0.0]
[19950409.0, 19950321.0, 0.0, 0.0, 0.0, 0.0]
[19950411.0, 19950323.0, 0.0, 0.0, 0.0, 0.0]
[19950414.0, 19950324.0, 0.0, 0.0, 0.0, 0.0]
[19950415.0, 19950325.0, 0.0, 0.0, 0.0, 0.0]
[19950417.0, 19950326.0, 0.0, 0.0, 0.0, 0.0]
[19950418.0, 19950327.0, 0.0, 0.0, 0.0, 0.0]
[19950420.0, 19950328.0, 0.0, 0.0, 0.0, 0.0]
[19950408.0, 19950320.0, 0.0, 0.0, 0.0, 0.0]

4

[19950328, 19950328.0, 0.0, 0.0, 0.0, 1.0]
[19950328, 19950328.0, 0.0, 0.0, 1.0, 0.0]
