selection file, result

1

[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35.0, 23.0]
[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 30.0, 24.0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 34.0, 24.0]
[0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0, 0, 0, 0, 1, 0, 1, 0, 34.0, 24.0]
[0, 0, 0, 0, 0, 0, 0, 1, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 34.0, 22.0]
[0, 0, 0, 0, 0, 0, 1, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 34.0, 23.0]
[0, 0, 0, 0, 0, 1, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 34.0, 21.0]
[0, 0, 0, 0, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 34.0, 24.0]
[0, 0, 0, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 34.0, 24.0]
[0, 1, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 34.0, 22.0]
[1, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 34.0, 21.0]
[0, 0, 0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 34.0, 23.0]
[0, 0, 0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 1, 0, 0.0, 0, 34.0, 23.0]
[0, 0, 0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 1, 0.0, 0, 0.0, 0, 34.0, 23.0]
[0, 0, 0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 1, 0.0, 0.0, 0, 0.0, 0, 34.0, 23.0]
[0, 0, 0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 0.0, 0.0, 0.0, 0, 0.0, 0, 34.0, 23.0]
